Month,Day,Hour,Time (Hours),Loading (W) (Extraction)
7,17,2,4729,3600
7,17,3,4730,3600
7,17,4,4731,3600
7,17,5,4732,3600
7,17,6,4733,3600
7,17,7,4734,3600
7,17,8,4735,3600
7,17,9,4736,3600
7,17,10,4737,3600
7,17,11,4738,3600
7,17,12,4739,3600
7,17,13,4740,3600
7,17,14,4741,3600
7,17,15,4742,3600
7,17,16,4743,3600
7,17,17,4744,3600
7,17,18,4745,3600
7,17,19,4746,3600
7,17,20,4747,3600
7,17,21,4748,3600
7,17,22,4749,3600
7,17,23,4750,3600
7,17,24,4751,3600
7,18,1,4752,3600
7,18,2,4753,3600
7,18,3,4754,3600
7,18,4,4755,3600
7,18,5,4756,3600
7,18,6,4757,3600
7,18,7,4758,3600
7,18,8,4759,3600
7,18,9,4760,3600
7,18,10,4761,3600
7,18,11,4762,3600
7,18,12,4763,3600
7,18,13,4764,3600
7,18,14,4765,3600
7,18,15,4766,3600
7,18,16,4767,3600
7,18,17,4768,3600
7,18,18,4769,3600
7,18,19,4770,3600
7,18,20,4771,3600
7,18,21,4772,3600
7,18,22,4773,3600
7,18,23,4774,3600
7,18,24,4775,3600
7,19,1,4776,3600
7,19,2,4777,3600
7,19,3,4778,3600
7,19,4,4779,3600
7,19,5,4780,3600
7,19,6,4781,3600
7,19,7,4782,3600
7,19,8,4783,3600
7,19,9,4784,3600
7,19,10,4785,3600
7,19,11,4786,3600
7,19,12,4787,3600
7,19,13,4788,3600
7,19,14,4789,3600
7,19,15,4790,3600
7,19,16,4791,3600
7,19,17,4792,3600
7,19,18,4793,3600
7,19,19,4794,3600
7,19,20,4795,3600
7,19,21,4796,3600
7,19,22,4797,3600
7,19,23,4798,3600
7,19,24,4799,3600
7,20,1,4800,3600
7,20,2,4801,3600
7,20,3,4802,3600
7,20,4,4803,3600
7,20,5,4804,3600
7,20,6,4805,3600
7,20,7,4806,3600
7,20,8,4807,3600
7,20,9,4808,3600
7,20,10,4809,3600
7,20,11,4810,3600
7,20,12,4811,3600
7,20,13,4812,3600
7,20,14,4813,3600
7,20,15,4814,3600
7,20,16,4815,3600
7,20,17,4816,3600
7,20,18,4817,3600
7,20,19,4818,3600
7,20,20,4819,3600
7,20,21,4820,3600
7,20,22,4821,3600
7,20,23,4822,3600
7,20,24,4823,3600
7,21,1,4824,3600
7,21,2,4825,3600
7,21,3,4826,3600
7,21,4,4827,3600
7,21,5,4828,3600
7,21,6,4829,3600
7,21,7,4830,3600
7,21,8,4831,3600
7,21,9,4832,3600
7,21,10,4833,3600
7,21,11,4834,3600
7,21,12,4835,3600
7,21,13,4836,3600
7,21,14,4837,3600
7,21,15,4838,3600
7,21,16,4839,3600
7,21,17,4840,3600
7,21,18,4841,3600
7,21,19,4842,3600
7,21,20,4843,3600
7,21,21,4844,3600
7,21,22,4845,3600
7,21,23,4846,3600
7,21,24,4847,3600
7,22,1,4848,3600
7,22,2,4849,3600
7,22,3,4850,3600
7,22,4,4851,3600
7,22,5,4852,3600
7,22,6,4853,3600
7,22,7,4854,3600
7,22,8,4855,3600
7,22,9,4856,3600
7,22,10,4857,3600
7,22,11,4858,3600
7,22,12,4859,3600
7,22,13,4860,3600
7,22,14,4861,3600
7,22,15,4862,3600
7,22,16,4863,3600
7,22,17,4864,3600
7,22,18,4865,3600
7,22,19,4866,3600
7,22,20,4867,3600
7,22,21,4868,3600
7,22,22,4869,3600
7,22,23,4870,3600
7,22,24,4871,3600
7,23,1,4872,3600
7,23,2,4873,3600
7,23,3,4874,3600
7,23,4,4875,3600
7,23,5,4876,3600
7,23,6,4877,3600
7,23,7,4878,3600
7,23,8,4879,3600
7,23,9,4880,3600
7,23,10,4881,3600
7,23,11,4882,3600
7,23,12,4883,3600
7,23,13,4884,3600
7,23,14,4885,3600
7,23,15,4886,3600
7,23,16,4887,3600
7,23,17,4888,3600
7,23,18,4889,3600
7,23,19,4890,3600
7,23,20,4891,3600
7,23,21,4892,3600
7,23,22,4893,3600
7,23,23,4894,3600
7,23,24,4895,3600
7,24,1,4896,3600
7,24,2,4897,3600
7,24,3,4898,3600
7,24,4,4899,3600
7,24,5,4900,3600
7,24,6,4901,3600
7,24,7,4902,3600
7,24,8,4903,3600
7,24,9,4904,3600
7,24,10,4905,3600
7,24,11,4906,3600
7,24,12,4907,3600
7,24,13,4908,3600
7,24,14,4909,3600
7,24,15,4910,3600
7,24,16,4911,3600
7,24,17,4912,3600
7,24,18,4913,3600
7,24,19,4914,3600
7,24,20,4915,3600
7,24,21,4916,3600
7,24,22,4917,3600
7,24,23,4918,3600
7,24,24,4919,3600
7,25,1,4920,3600
7,25,2,4921,3600
7,25,3,4922,3600
7,25,4,4923,3600
7,25,5,4924,3600
7,25,6,4925,3600
7,25,7,4926,3600
7,25,8,4927,3600
7,25,9,4928,3600
7,25,10,4929,3600
7,25,11,4930,3600
7,25,12,4931,3600
7,25,13,4932,3600
7,25,14,4933,3600
7,25,15,4934,3600
7,25,16,4935,3600
7,25,17,4936,3600
7,25,18,4937,3600
7,25,19,4938,3600
7,25,20,4939,3600
7,25,21,4940,3600
7,25,22,4941,3600
7,25,23,4942,3600
7,25,24,4943,3600
7,26,1,4944,3600
7,26,2,4945,3600
7,26,3,4946,3600
7,26,4,4947,3600
7,26,5,4948,3600
7,26,6,4949,3600
7,26,7,4950,3600
7,26,8,4951,3600
7,26,9,4952,3600
7,26,10,4953,3600
7,26,11,4954,3600
7,26,12,4955,3600
7,26,13,4956,3600
7,26,14,4957,3600
7,26,15,4958,3600
7,26,16,4959,3600
7,26,17,4960,3600
7,26,18,4961,3600
7,26,19,4962,3600
7,26,20,4963,3600
7,26,21,4964,3600
7,26,22,4965,3600
7,26,23,4966,3600
7,26,24,4967,3600
7,27,1,4968,3600
7,27,2,4969,3600
7,27,3,4970,3600
7,27,4,4971,3600
7,27,5,4972,3600
7,27,6,4973,3600
7,27,7,4974,3600
7,27,8,4975,3600
7,27,9,4976,3600
7,27,10,4977,3600
7,27,11,4978,3600
7,27,12,4979,3600
7,27,13,4980,3600
7,27,14,4981,3600
7,27,15,4982,3600
7,27,16,4983,3600
7,27,17,4984,3600
7,27,18,4985,3600
7,27,19,4986,3600
7,27,20,4987,3600
7,27,21,4988,3600
7,27,22,4989,3600
7,27,23,4990,3600
7,27,24,4991,3600
7,28,1,4992,3600
7,28,2,4993,3600
7,28,3,4994,3600
7,28,4,4995,3600
7,28,5,4996,3600
7,28,6,4997,3600
7,28,7,4998,3600
7,28,8,4999,3600
7,28,9,5000,3600
7,28,10,5001,3600
7,28,11,5002,3600
7,28,12,5003,3600
7,28,13,5004,3600
7,28,14,5005,3600
7,28,15,5006,3600
7,28,16,5007,3600
7,28,17,5008,3600
7,28,18,5009,3600
7,28,19,5010,3600
7,28,20,5011,3600
7,28,21,5012,3600
7,28,22,5013,3600
7,28,23,5014,3600
7,28,24,5015,3600
7,29,1,5016,3600
7,29,2,5017,3600
7,29,3,5018,3600
7,29,4,5019,3600
7,29,5,5020,3600
7,29,6,5021,3600
7,29,7,5022,3600
7,29,8,5023,3600
7,29,9,5024,3600
7,29,10,5025,3600
7,29,11,5026,3600
7,29,12,5027,3600
7,29,13,5028,3600
7,29,14,5029,3600
7,29,15,5030,3600
7,29,16,5031,3600
7,29,17,5032,3600
7,29,18,5033,3600
7,29,19,5034,3600
7,29,20,5035,3600
7,29,21,5036,3600
7,29,22,5037,3600
7,29,23,5038,3600
7,29,24,5039,3600
7,30,1,5040,3600
7,30,2,5041,3600
7,30,3,5042,3600
7,30,4,5043,3600
7,30,5,5044,3600
7,30,6,5045,3600
7,30,7,5046,3600
7,30,8,5047,3600
7,30,9,5048,3600
7,30,10,5049,3600
7,30,11,5050,3600
7,30,12,5051,3600
7,30,13,5052,3600
7,30,14,5053,3600
7,30,15,5054,3600
7,30,16,5055,3600
7,30,17,5056,3600
7,30,18,5057,3600
7,30,19,5058,3600
7,30,20,5059,3600
7,30,21,5060,3600
7,30,22,5061,3600
7,30,23,5062,3600
7,30,24,5063,3600
7,31,1,5064,3600
7,31,2,5065,3600
7,31,3,5066,3600
7,31,4,5067,3600
7,31,5,5068,3600
7,31,6,5069,3600
7,31,7,5070,3600
7,31,8,5071,3600
7,31,9,5072,3600
7,31,10,5073,3600
7,31,11,5074,3600
7,31,12,5075,3600
7,31,13,5076,3600
7,31,14,5077,3600
7,31,15,5078,3600
7,31,16,5079,3600
7,31,17,5080,3600
7,31,18,5081,3600
7,31,19,5082,3600
7,31,20,5083,3600
7,31,21,5084,3600
7,31,22,5085,3600
7,31,23,5086,3600
7,31,24,5087,3600
8,1,1,5088,3600
8,1,2,5089,3600
8,1,3,5090,3600
8,1,4,5091,3600
8,1,5,5092,3600
8,1,6,5093,3600
8,1,7,5094,3600
8,1,8,5095,3600
8,1,9,5096,3600
8,1,10,5097,3600
8,1,11,5098,3600
8,1,12,5099,3600
8,1,13,5100,3600
8,1,14,5101,3600
8,1,15,5102,3600
8,1,16,5103,3600
8,1,17,5104,3600
8,1,18,5105,3600
8,1,19,5106,3600
8,1,20,5107,3600
8,1,21,5108,3600
8,1,22,5109,3600
8,1,23,5110,3600
8,1,24,5111,3600
8,2,1,5112,3600
8,2,2,5113,3600
8,2,3,5114,3600
8,2,4,5115,3600
8,2,5,5116,3600
8,2,6,5117,3600
8,2,7,5118,3600
8,2,8,5119,3600
8,2,9,5120,3600
8,2,10,5121,3600
8,2,11,5122,3600
8,2,12,5123,3600
8,2,13,5124,3600
8,2,14,5125,3600
8,2,15,5126,3600
8,2,16,5127,3600
8,2,17,5128,3600
8,2,18,5129,3600
8,2,19,5130,3600
8,2,20,5131,3600
8,2,21,5132,3600
8,2,22,5133,3600
8,2,23,5134,3600
8,2,24,5135,3600
8,3,1,5136,3600
8,3,2,5137,3600
8,3,3,5138,3600
8,3,4,5139,3600
8,3,5,5140,3600
8,3,6,5141,3600
8,3,7,5142,3600
8,3,8,5143,3600
8,3,9,5144,3600
8,3,10,5145,3600
8,3,11,5146,3600
8,3,12,5147,3600
8,3,13,5148,3600
8,3,14,5149,3600
8,3,15,5150,3600
8,3,16,5151,3600
8,3,17,5152,3600
8,3,18,5153,3600
8,3,19,5154,3600
8,3,20,5155,3600
8,3,21,5156,3600
8,3,22,5157,3600
8,3,23,5158,3600
8,3,24,5159,3600
8,4,1,5160,3600
8,4,2,5161,3600
8,4,3,5162,3600
8,4,4,5163,3600
8,4,5,5164,3600
8,4,6,5165,3600
8,4,7,5166,3600
8,4,8,5167,3600
8,4,9,5168,3600
8,4,10,5169,3600
8,4,11,5170,3600
8,4,12,5171,3600
8,4,13,5172,3600
8,4,14,5173,3600
8,4,15,5174,3600
8,4,16,5175,3600
8,4,17,5176,3600
8,4,18,5177,3600
8,4,19,5178,3600
8,4,20,5179,3600
8,4,21,5180,3600
8,4,22,5181,3600
8,4,23,5182,3600
8,4,24,5183,3600
8,5,1,5184,3600
8,5,2,5185,3600
8,5,3,5186,3600
8,5,4,5187,3600
8,5,5,5188,3600
8,5,6,5189,3600
8,5,7,5190,3600
8,5,8,5191,3600
8,5,9,5192,3600
8,5,10,5193,3600
8,5,11,5194,3600
8,5,12,5195,3600
8,5,13,5196,3600
8,5,14,5197,3600
8,5,15,5198,3600
8,5,16,5199,3600
8,5,17,5200,3600
8,5,18,5201,3600
8,5,19,5202,3600
8,5,20,5203,3600
8,5,21,5204,3600
8,5,22,5205,3600
8,5,23,5206,3600
8,5,24,5207,3600
8,6,1,5208,3600
8,6,2,5209,3600
8,6,3,5210,3600
8,6,4,5211,3600
8,6,5,5212,3600
8,6,6,5213,3600
8,6,7,5214,3600
8,6,8,5215,3600
8,6,9,5216,3600
8,6,10,5217,3600
8,6,11,5218,3600
8,6,12,5219,3600
8,6,13,5220,3600
8,6,14,5221,3600
8,6,15,5222,3600
8,6,16,5223,3600
8,6,17,5224,3600
8,6,18,5225,3600
8,6,19,5226,3600
8,6,20,5227,3600
8,6,21,5228,3600
8,6,22,5229,3600
8,6,23,5230,3600
8,6,24,5231,3600
8,7,1,5232,3600
8,7,2,5233,3600
8,7,3,5234,3600
8,7,4,5235,3600
8,7,5,5236,3600
8,7,6,5237,3600
8,7,7,5238,3600
8,7,8,5239,3600
8,7,9,5240,3600
8,7,10,5241,3600
8,7,11,5242,3600
8,7,12,5243,3600
8,7,13,5244,3600
8,7,14,5245,3600
8,7,15,5246,3600
8,7,16,5247,3600
8,7,17,5248,3600
8,7,18,5249,3600
8,7,19,5250,3600
8,7,20,5251,3600
8,7,21,5252,3600
8,7,22,5253,3600
8,7,23,5254,3600
8,7,24,5255,3600
8,8,1,5256,3600
8,8,2,5257,3600
8,8,3,5258,3600
8,8,4,5259,3600
8,8,5,5260,3600
8,8,6,5261,3600
8,8,7,5262,3600
8,8,8,5263,3600
8,8,9,5264,3600
8,8,10,5265,3600
8,8,11,5266,3600
8,8,12,5267,3600
8,8,13,5268,3600
8,8,14,5269,3600
8,8,15,5270,3600
8,8,16,5271,3600
8,8,17,5272,3600
8,8,18,5273,3600
8,8,19,5274,3600
8,8,20,5275,3600
8,8,21,5276,3600
8,8,22,5277,3600
8,8,23,5278,3600
8,8,24,5279,3600
8,9,1,5280,3600
8,9,2,5281,3600
8,9,3,5282,3600
8,9,4,5283,3600
8,9,5,5284,3600
8,9,6,5285,3600
8,9,7,5286,3600
8,9,8,5287,3600
8,9,9,5288,3600
8,9,10,5289,3600
8,9,11,5290,3600
8,9,12,5291,3600
8,9,13,5292,3600
8,9,14,5293,3600
8,9,15,5294,3600
8,9,16,5295,3600
8,9,17,5296,3600
8,9,18,5297,3600
8,9,19,5298,3600
8,9,20,5299,3600
8,9,21,5300,3600
8,9,22,5301,3600
8,9,23,5302,3600
8,9,24,5303,3600
8,10,1,5304,3600
8,10,2,5305,3600
8,10,3,5306,3600
8,10,4,5307,3600
8,10,5,5308,3600
8,10,6,5309,3600
8,10,7,5310,3600
8,10,8,5311,3600
8,10,9,5312,3600
8,10,10,5313,3600
8,10,11,5314,3600
8,10,12,5315,3600
8,10,13,5316,3600
8,10,14,5317,3600
8,10,15,5318,3600
8,10,16,5319,3600
8,10,17,5320,3600
8,10,18,5321,3600
8,10,19,5322,3600
8,10,20,5323,3600
8,10,21,5324,3600
8,10,22,5325,3600
8,10,23,5326,3600
8,10,24,5327,3600
8,11,1,5328,3600
8,11,2,5329,3600
8,11,3,5330,3600
8,11,4,5331,3600
8,11,5,5332,3600
8,11,6,5333,3600
8,11,7,5334,3600
8,11,8,5335,3600
8,11,9,5336,3600
8,11,10,5337,3600
8,11,11,5338,3600
8,11,12,5339,3600
8,11,13,5340,3600
8,11,14,5341,3600
8,11,15,5342,3600
8,11,16,5343,3600
8,11,17,5344,3600
8,11,18,5345,3600
8,11,19,5346,3600
8,11,20,5347,3600
8,11,21,5348,3600
8,11,22,5349,3600
8,11,23,5350,3600
8,11,24,5351,3600
8,12,1,5352,3600
8,12,2,5353,3600
8,12,3,5354,3600
8,12,4,5355,3600
8,12,5,5356,3600
8,12,6,5357,3600
8,12,7,5358,3600
8,12,8,5359,3600
8,12,9,5360,3600
8,12,10,5361,3600
8,12,11,5362,3600
8,12,12,5363,3600
8,12,13,5364,3600
8,12,14,5365,3600
8,12,15,5366,3600
8,12,16,5367,3600
8,12,17,5368,3600
8,12,18,5369,3600
8,12,19,5370,3600
8,12,20,5371,3600
8,12,21,5372,3600
8,12,22,5373,3600
8,12,23,5374,3600
8,12,24,5375,3600
8,13,1,5376,3600
8,13,2,5377,3600
8,13,3,5378,3600
8,13,4,5379,3600
8,13,5,5380,3600
8,13,6,5381,3600
8,13,7,5382,3600
8,13,8,5383,3600
8,13,9,5384,3600
8,13,10,5385,3600
8,13,11,5386,3600
8,13,12,5387,3600
8,13,13,5388,3600
8,13,14,5389,3600
8,13,15,5390,3600
8,13,16,5391,3600
8,13,17,5392,3600
8,13,18,5393,3600
8,13,19,5394,3600
8,13,20,5395,3600
8,13,21,5396,3600
8,13,22,5397,3600
8,13,23,5398,3600
8,13,24,5399,3600
8,14,1,5400,3600
8,14,2,5401,3600
8,14,3,5402,3600
8,14,4,5403,3600
8,14,5,5404,3600
8,14,6,5405,3600
8,14,7,5406,3600
8,14,8,5407,3600
8,14,9,5408,3600
8,14,10,5409,3600
8,14,11,5410,3600
8,14,12,5411,3600
8,14,13,5412,3600
8,14,14,5413,3600
8,14,15,5414,3600
8,14,16,5415,3600
8,14,17,5416,3600
8,14,18,5417,3600
8,14,19,5418,3600
8,14,20,5419,3600
8,14,21,5420,3600
8,14,22,5421,3600
8,14,23,5422,3600
8,14,24,5423,3600
8,15,1,5424,3600
8,15,2,5425,3600
8,15,3,5426,3600
8,15,4,5427,3600
8,15,5,5428,3600
8,15,6,5429,3600
8,15,7,5430,3600
8,15,8,5431,3600
8,15,9,5432,3600
8,15,10,5433,3600
8,15,11,5434,3600
8,15,12,5435,3600
8,15,13,5436,3600
8,15,14,5437,3600
8,15,15,5438,3600
8,15,16,5439,3600
8,15,17,5440,3600
8,15,18,5441,3600
8,15,19,5442,3600
8,15,20,5443,3600
8,15,21,5444,3600
8,15,22,5445,3600
8,15,23,5446,3600
8,15,24,5447,3600
8,16,1,5448,3600
8,16,2,5449,3600
8,16,3,5450,3600
8,16,4,5451,3600
8,16,5,5452,3600
8,16,6,5453,3600
8,16,7,5454,3600
8,16,8,5455,3600
8,16,9,5456,3600
8,16,10,5457,3600
8,16,11,5458,3600
8,16,12,5459,3600
8,16,13,5460,3600
8,16,14,5461,3600
8,16,15,5462,3600
8,16,16,5463,3600
8,16,17,5464,3600
8,16,18,5465,3600
8,16,19,5466,3600
8,16,20,5467,3600
8,16,21,5468,3600
8,16,22,5469,3600
8,16,23,5470,3600
8,16,24,5471,3600
8,17,1,5472,3600
8,17,2,5473,3600
8,17,3,5474,3600
8,17,4,5475,3600
8,17,5,5476,3600
8,17,6,5477,3600
8,17,7,5478,3600
8,17,8,5479,3600
8,17,9,5480,3600
8,17,10,5481,3600
8,17,11,5482,3600
8,17,12,5483,3600
8,17,13,5484,3600
8,17,14,5485,3600
8,17,15,5486,3600
8,17,16,5487,3600
8,17,17,5488,3600
8,17,18,5489,3600
8,17,19,5490,3600
8,17,20,5491,3600
8,17,21,5492,3600
8,17,22,5493,3600
8,17,23,5494,3600
8,17,24,5495,3600
8,18,1,5496,3600
8,18,2,5497,3600
8,18,3,5498,3600
8,18,4,5499,3600
8,18,5,5500,3600
8,18,6,5501,3600
8,18,7,5502,3600
8,18,8,5503,3600
8,18,9,5504,3600
8,18,10,5505,3600
8,18,11,5506,3600
8,18,12,5507,3600
8,18,13,5508,3600
8,18,14,5509,3600
8,18,15,5510,3600
8,18,16,5511,3600
8,18,17,5512,3600
8,18,18,5513,3600
8,18,19,5514,3600
8,18,20,5515,3600
8,18,21,5516,3600
8,18,22,5517,3600
8,18,23,5518,3600
8,18,24,5519,3600
8,19,1,5520,3600
8,19,2,5521,3600
8,19,3,5522,3600
8,19,4,5523,3600
8,19,5,5524,3600
8,19,6,5525,3600
8,19,7,5526,3600
8,19,8,5527,3600
8,19,9,5528,3600
8,19,10,5529,3600
8,19,11,5530,3600
8,19,12,5531,3600
8,19,13,5532,3600
8,19,14,5533,3600
8,19,15,5534,3600
8,19,16,5535,3600
8,19,17,5536,3600
8,19,18,5537,3600
8,19,19,5538,3600
8,19,20,5539,3600
8,19,21,5540,3600
8,19,22,5541,3600
8,19,23,5542,3600
8,19,24,5543,3600
8,20,1,5544,3600
8,20,2,5545,3600
8,20,3,5546,3600
8,20,4,5547,3600
8,20,5,5548,3600
8,20,6,5549,3600
8,20,7,5550,3600
8,20,8,5551,3600
8,20,9,5552,3600
8,20,10,5553,3600
8,20,11,5554,3600
8,20,12,5555,3600
8,20,13,5556,3600
8,20,14,5557,3600
8,20,15,5558,3600
8,20,16,5559,3600
8,20,17,5560,3600
8,20,18,5561,3600
8,20,19,5562,3600
8,20,20,5563,3600
8,20,21,5564,3600
8,20,22,5565,3600
8,20,23,5566,3600
8,20,24,5567,3600
8,21,1,5568,3600
8,21,2,5569,3600
8,21,3,5570,3600
8,21,4,5571,3600
8,21,5,5572,3600
8,21,6,5573,3600
8,21,7,5574,3600
8,21,8,5575,3600
8,21,9,5576,3600
8,21,10,5577,3600
8,21,11,5578,3600
8,21,12,5579,3600
8,21,13,5580,3600
8,21,14,5581,3600
8,21,15,5582,3600
8,21,16,5583,3600
8,21,17,5584,3600
8,21,18,5585,3600
8,21,19,5586,3600
8,21,20,5587,3600
8,21,21,5588,3600
8,21,22,5589,3600
8,21,23,5590,3600
8,21,24,5591,3600
8,22,1,5592,3600
8,22,2,5593,3600
8,22,3,5594,3600
8,22,4,5595,3600
8,22,5,5596,3600
8,22,6,5597,3600
8,22,7,5598,3600
8,22,8,5599,3600
8,22,9,5600,3600
8,22,10,5601,3600
8,22,11,5602,3600
8,22,12,5603,3600
8,22,13,5604,3600
8,22,14,5605,3600
8,22,15,5606,3600
8,22,16,5607,3600
8,22,17,5608,3600
8,22,18,5609,3600
8,22,19,5610,3600
8,22,20,5611,3600
8,22,21,5612,3600
8,22,22,5613,3600
8,22,23,5614,3600
8,22,24,5615,3600
8,23,1,5616,3600
8,23,2,5617,3600
8,23,3,5618,3600
8,23,4,5619,3600
8,23,5,5620,3600
8,23,6,5621,3600
8,23,7,5622,3600
8,23,8,5623,3600
8,23,9,5624,3600
8,23,10,5625,3600
8,23,11,5626,3600
8,23,12,5627,3600
8,23,13,5628,3600
8,23,14,5629,3600
8,23,15,5630,3600
8,23,16,5631,3600
8,23,17,5632,3600
8,23,18,5633,3600
8,23,19,5634,3600
8,23,20,5635,3600
8,23,21,5636,3600
8,23,22,5637,3600
8,23,23,5638,3600
8,23,24,5639,3600
8,24,1,5640,3600
8,24,2,5641,3600
8,24,3,5642,3600
8,24,4,5643,3600
8,24,5,5644,3600
8,24,6,5645,3600
8,24,7,5646,3600
8,24,8,5647,3600
8,24,9,5648,3600
8,24,10,5649,3600
8,24,11,5650,3600
8,24,12,5651,3600
8,24,13,5652,3600
8,24,14,5653,3600
8,24,15,5654,3600
8,24,16,5655,3600
8,24,17,5656,3600
8,24,18,5657,3600
8,24,19,5658,3600
8,24,20,5659,3600
8,24,21,5660,3600
8,24,22,5661,3600
8,24,23,5662,3600
8,24,24,5663,3600
8,25,1,5664,3600
8,25,2,5665,3600
8,25,3,5666,3600
8,25,4,5667,3600
8,25,5,5668,3600
8,25,6,5669,3600
8,25,7,5670,3600
8,25,8,5671,3600
8,25,9,5672,3600
8,25,10,5673,3600
8,25,11,5674,3600
8,25,12,5675,3600
8,25,13,5676,3600
8,25,14,5677,3600
8,25,15,5678,3600
8,25,16,5679,3600
8,25,17,5680,3600
8,25,18,5681,3600
8,25,19,5682,3600
8,25,20,5683,3600
8,25,21,5684,3600
8,25,22,5685,3600
8,25,23,5686,3600
8,25,24,5687,3600
8,26,1,5688,3600
8,26,2,5689,3600
8,26,3,5690,3600
8,26,4,5691,3600
8,26,5,5692,3600
8,26,6,5693,3600
8,26,7,5694,3600
8,26,8,5695,3600
8,26,9,5696,3600
8,26,10,5697,3600
8,26,11,5698,3600
8,26,12,5699,3600
8,26,13,5700,3600
8,26,14,5701,3600
8,26,15,5702,3600
8,26,16,5703,3600
8,26,17,5704,3600
8,26,18,5705,3600
8,26,19,5706,3600
8,26,20,5707,3600
8,26,21,5708,3600
8,26,22,5709,3600
8,26,23,5710,3600
8,26,24,5711,3600
8,27,1,5712,3600
8,27,2,5713,3600
8,27,3,5714,3600
8,27,4,5715,3600
8,27,5,5716,3600
8,27,6,5717,3600
8,27,7,5718,3600
8,27,8,5719,3600
8,27,9,5720,3600
8,27,10,5721,3600
8,27,11,5722,3600
8,27,12,5723,3600
8,27,13,5724,3600
8,27,14,5725,3600
8,27,15,5726,3600
8,27,16,5727,3600
8,27,17,5728,3600
8,27,18,5729,3600
8,27,19,5730,3600
8,27,20,5731,3600
8,27,21,5732,3600
8,27,22,5733,3600
8,27,23,5734,3600
8,27,24,5735,3600
8,28,1,5736,3600
8,28,2,5737,3600
8,28,3,5738,3600
8,28,4,5739,3600
8,28,5,5740,3600
8,28,6,5741,3600
8,28,7,5742,3600
8,28,8,5743,3600
8,28,9,5744,3600
8,28,10,5745,3600
8,28,11,5746,3600
8,28,12,5747,3600
8,28,13,5748,3600
8,28,14,5749,3600
8,28,15,5750,3600
8,28,16,5751,3600
8,28,17,5752,3600
8,28,18,5753,3600
8,28,19,5754,3600
8,28,20,5755,3600
8,28,21,5756,3600
8,28,22,5757,3600
8,28,23,5758,3600
8,28,24,5759,3600
8,29,1,5760,3600
8,29,2,5761,3600
8,29,3,5762,3600
8,29,4,5763,3600
8,29,5,5764,3600
8,29,6,5765,3600
8,29,7,5766,3600
8,29,8,5767,3600
8,29,9,5768,3600
8,29,10,5769,3600
8,29,11,5770,3600
8,29,12,5771,3600
8,29,13,5772,3600
8,29,14,5773,3600
8,29,15,5774,3600
8,29,16,5775,3600
8,29,17,5776,3600
8,29,18,5777,3600
8,29,19,5778,3600
8,29,20,5779,3600
8,29,21,5780,3600
8,29,22,5781,3600
8,29,23,5782,3600
8,29,24,5783,3600
8,30,1,5784,3600
8,30,2,5785,3600
8,30,3,5786,3600
8,30,4,5787,3600
8,30,5,5788,3600
8,30,6,5789,3600
8,30,7,5790,3600
8,30,8,5791,3600
8,30,9,5792,3600
8,30,10,5793,3600
8,30,11,5794,3600
8,30,12,5795,3600
8,30,13,5796,3600
8,30,14,5797,3600
8,30,15,5798,3600
8,30,16,5799,3600
8,30,17,5800,3600
8,30,18,5801,3600
8,30,19,5802,3600
8,30,20,5803,3600
8,30,21,5804,3600
8,30,22,5805,3600
8,30,23,5806,3600
8,30,24,5807,3600
8,31,1,5808,3600
8,31,2,5809,3600
8,31,3,5810,3600
8,31,4,5811,3600
8,31,5,5812,3600
8,31,6,5813,3600
8,31,7,5814,3600
8,31,8,5815,3600
8,31,9,5816,3600
8,31,10,5817,3600
8,31,11,5818,3600
8,31,12,5819,3600
8,31,13,5820,3600
8,31,14,5821,3600
8,31,15,5822,3600
8,31,16,5823,3600
8,31,17,5824,3600
8,31,18,5825,3600
8,31,19,5826,3600
8,31,20,5827,3600
8,31,21,5828,3600
8,31,22,5829,3600
8,31,23,5830,3600
8,31,24,5831,3600
9,1,1,5832,3600
9,1,2,5833,3600
9,1,3,5834,3600
9,1,4,5835,3600
9,1,5,5836,3600
9,1,6,5837,3600
9,1,7,5838,3600
9,1,8,5839,3600
9,1,9,5840,3600
9,1,10,5841,3600
9,1,11,5842,3600
9,1,12,5843,3600
9,1,13,5844,3600
9,1,14,5845,3600
9,1,15,5846,3600
9,1,16,5847,3600
9,1,17,5848,3600
9,1,18,5849,3600
9,1,19,5850,3600
9,1,20,5851,3600
9,1,21,5852,3600
9,1,22,5853,3600
9,1,23,5854,3600
9,1,24,5855,3600
9,2,1,5856,3600
9,2,2,5857,3600
9,2,3,5858,3600
9,2,4,5859,3600
9,2,5,5860,3600
9,2,6,5861,3600
9,2,7,5862,3600
9,2,8,5863,3600
9,2,9,5864,3600
9,2,10,5865,3600
9,2,11,5866,3600
9,2,12,5867,3600
9,2,13,5868,3600
9,2,14,5869,3600
9,2,15,5870,3600
9,2,16,5871,3600
9,2,17,5872,3600
9,2,18,5873,3600
9,2,19,5874,3600
9,2,20,5875,3600
9,2,21,5876,3600
9,2,22,5877,3600
9,2,23,5878,3600
9,2,24,5879,3600
9,3,1,5880,3600
9,3,2,5881,3600
9,3,3,5882,3600
9,3,4,5883,3600
9,3,5,5884,3600
9,3,6,5885,3600
9,3,7,5886,3600
9,3,8,5887,3600
9,3,9,5888,3600
9,3,10,5889,3600
9,3,11,5890,3600
9,3,12,5891,3600
9,3,13,5892,3600
